id,code,state_sat_code/id,name
township_sat_241,008,base.state_mx_son,Bacadéhuachi
township_sat_242,008,base.state_mx_tab,Huimanguillo
township_sat_243,008,base.state_mx_tamps,Casas
township_sat_244,008,base.state_mx_tlax,Cuapiaxtla
township_sat_245,008,base.state_mx_ver,Alpatláhuac
township_sat_246,008,base.state_mx_yuc,Calotmul
township_sat_247,008,base.state_mx_zac,Cuauhtémoc
township_sat_248,009,base.state_mx_ags,Tepezalá
township_sat_249,009,base.state_mx_bcs,Loreto
township_sat_250,009,base.state_mx_camp,Escárcega
township_sat_251,009,base.state_mx_coah,Francisco I. Madero
township_sat_252,009,base.state_mx_col,Tecomán
township_sat_253,009,base.state_mx_chih,Bocoyna
township_sat_254,009,base.state_mx_chis,Arriaga
township_sat_255,009,base.state_mx_df,Milpa Alta
township_sat_256,009,base.state_mx_dgo,Guanaceví
township_sat_257,009,base.state_mx_gro,Atlamajalcingo del Monte
township_sat_258,009,base.state_mx_gto,Comonfort
township_sat_259,009,base.state_mx_hgo,El Arenal
township_sat_260,009,base.state_mx_jal,El Arenal
township_sat_261,009,base.state_mx_mex,Amecameca
township_sat_262,009,base.state_mx_mich,Ario
township_sat_263,009,base.state_mx_mor,Huitzilac
township_sat_264,009,base.state_mx_nay,Del Nayar
township_sat_265,009,base.state_mx_nl,Cadereyta Jiménez
township_sat_266,009,base.state_mx_oax,Ayotzintepec
township_sat_267,009,base.state_mx_pue,Ahuehuetitla
township_sat_268,009,base.state_mx_qro,Jalpan de Serra
township_sat_269,009,base.state_mx_q_roo,Tulum
township_sat_270,009,base.state_mx_sin,Escuinapa
township_sat_271,009,base.state_mx_slp,Cerro de San Pedro
township_sat_272,009,base.state_mx_son,Bacanora
township_sat_273,009,base.state_mx_tab,Jalapa
township_sat_274,009,base.state_mx_tamps,Ciudad Madero
township_sat_275,009,base.state_mx_tlax,Cuaxomulco
township_sat_276,009,base.state_mx_ver,Alto Lucero de Gutiérrez Barrios
township_sat_277,009,base.state_mx_yuc,Cansahcab
township_sat_278,009,base.state_mx_zac,Chalchihuites
township_sat_279,010,base.state_mx_ags,El Llano
township_sat_280,010,base.state_mx_camp,Calakmul
township_sat_281,010,base.state_mx_coah,Frontera
township_sat_282,010,base.state_mx_col,Villa de Álvarez
township_sat_283,010,base.state_mx_chih,Buenaventura
township_sat_284,010,base.state_mx_chis,Bejucal de Ocampo
township_sat_285,010,base.state_mx_df,Álvaro Obregón
township_sat_286,010,base.state_mx_dgo,Hidalgo
township_sat_287,010,base.state_mx_gro,Atlixtac
township_sat_288,010,base.state_mx_gto,Coroneo
township_sat_289,010,base.state_mx_hgo,Atitalaquia
township_sat_290,010,base.state_mx_jal,Atemajac de Brizuela
township_sat_291,010,base.state_mx_mex,Apaxco
township_sat_292,010,base.state_mx_mich,Arteaga
township_sat_293,010,base.state_mx_mor,Jantetelco
township_sat_294,010,base.state_mx_nay,Rosamorada
township_sat_295,010,base.state_mx_nl,El Carmen
township_sat_296,010,base.state_mx_oax,El Barrio de la Soledad
township_sat_297,010,base.state_mx_pue,Ajalpan
township_sat_298,010,base.state_mx_qro,Landa de Matamoros
township_sat_299,010,base.state_mx_q_roo,Bacalar
township_sat_300,010,base.state_mx_sin,El Fuerte
township_sat_301,010,base.state_mx_slp,Ciudad del Maíz
township_sat_302,010,base.state_mx_son,Bacerac
township_sat_303,010,base.state_mx_tab,Jalpa de Méndez
township_sat_304,010,base.state_mx_tamps,Cruillas
township_sat_305,010,base.state_mx_tlax,Chiautempan
township_sat_306,010,base.state_mx_ver,Altotonga
township_sat_307,010,base.state_mx_yuc,Cantamayec
township_sat_308,010,base.state_mx_zac,Fresnillo
township_sat_309,011,base.state_mx_ags,San Francisco de los Romo
township_sat_310,011,base.state_mx_camp,Candelaria
township_sat_311,011,base.state_mx_coah,General Cepeda
township_sat_312,011,base.state_mx_chih,Camargo
township_sat_313,011,base.state_mx_chis,Bella Vista
township_sat_314,011,base.state_mx_df,Tláhuac
township_sat_315,011,base.state_mx_dgo,Indé
township_sat_316,011,base.state_mx_gro,Atoyac de Álvarez
township_sat_317,011,base.state_mx_gto,Cortazar
township_sat_318,011,base.state_mx_hgo,Atlapexco
township_sat_319,011,base.state_mx_jal,Atengo
township_sat_320,011,base.state_mx_mex,Atenco
township_sat_321,011,base.state_mx_mich,Briseñas
township_sat_322,011,base.state_mx_mor,Jiutepec
township_sat_323,011,base.state_mx_nay,Ruíz
township_sat_324,011,base.state_mx_nl,Cerralvo
township_sat_325,011,base.state_mx_oax,Calihualá
township_sat_326,011,base.state_mx_pue,Albino Zertuche
township_sat_327,011,base.state_mx_qro,El Marqués
township_sat_328,011,base.state_mx_q_roo,Puerto Morelos
township_sat_329,011,base.state_mx_sin,Guasave
township_sat_330,011,base.state_mx_slp,Ciudad Fernández
township_sat_331,011,base.state_mx_son,Bacoachi
township_sat_332,011,base.state_mx_tab,Jonuta
township_sat_333,011,base.state_mx_tamps,Gómez Farías
township_sat_334,011,base.state_mx_tlax,Muñoz de Domingo Arenas
township_sat_335,011,base.state_mx_ver,Alvarado
township_sat_336,011,base.state_mx_yuc,Celestún
township_sat_337,011,base.state_mx_zac,Trinidad García de la Cadena
township_sat_338,012,base.state_mx_coah,Guerrero
township_sat_339,012,base.state_mx_chih,Carichí
township_sat_340,012,base.state_mx_chis,Berriozábal
township_sat_341,012,base.state_mx_df,Tlalpan
township_sat_342,012,base.state_mx_dgo,Lerdo
township_sat_343,012,base.state_mx_gro,Ayutla de los Libres
township_sat_344,012,base.state_mx_gto,Cuerámaro
township_sat_345,012,base.state_mx_hgo,Atotonilco el Grande
township_sat_346,012,base.state_mx_jal,Atenguillo
township_sat_347,012,base.state_mx_mex,Atizapán
township_sat_348,012,base.state_mx_mich,Buenavista
township_sat_349,012,base.state_mx_mor,Jojutla
township_sat_350,012,base.state_mx_nay,San Blas
township_sat_351,012,base.state_mx_nl,Ciénega de Flores
township_sat_352,012,base.state_mx_oax,Candelaria Loxicha
township_sat_353,012,base.state_mx_pue,Aljojuca
township_sat_354,012,base.state_mx_qro,Pedro Escobedo
township_sat_355,012,base.state_mx_sin,Mazatlán
township_sat_356,012,base.state_mx_slp,Tancanhuitz
township_sat_357,012,base.state_mx_son,Bácum
township_sat_358,012,base.state_mx_tab,Macuspana
township_sat_359,012,base.state_mx_tamps,González
township_sat_360,012,base.state_mx_tlax,Españita
township_sat_361,012,base.state_mx_ver,Amatitlán
township_sat_362,012,base.state_mx_yuc,Cenotillo
township_sat_363,012,base.state_mx_zac,Genaro Codina
township_sat_364,013,base.state_mx_coah,Hidalgo
township_sat_365,013,base.state_mx_chih,Casas Grandes
township_sat_366,013,base.state_mx_chis,Bochil
township_sat_367,013,base.state_mx_df,Xochimilco
township_sat_368,013,base.state_mx_dgo,Mapimí
township_sat_369,013,base.state_mx_gro,Azoyú
township_sat_370,013,base.state_mx_gto,Doctor Mora
township_sat_371,013,base.state_mx_hgo,Atotonilco de Tula
township_sat_372,013,base.state_mx_jal,Atotonilco el Alto
township_sat_373,013,base.state_mx_mex,Atizapán de Zaragoza
township_sat_374,013,base.state_mx_mich,Carácuaro
township_sat_375,013,base.state_mx_mor,Jonacatepec
township_sat_376,013,base.state_mx_nay,San Pedro Lagunillas
township_sat_377,013,base.state_mx_nl,China
township_sat_378,013,base.state_mx_oax,Ciénega de Zimatlán
township_sat_379,013,base.state_mx_pue,Altepexi
township_sat_380,013,base.state_mx_qro,Peñamiller
township_sat_381,013,base.state_mx_sin,Mocorito
township_sat_382,013,base.state_mx_slp,Ciudad Valles
township_sat_383,013,base.state_mx_son,Banámichi
township_sat_384,013,base.state_mx_tab,Nacajuca
township_sat_385,013,base.state_mx_tamps,Güémez
township_sat_386,013,base.state_mx_tlax,Huamantla
township_sat_387,013,base.state_mx_ver,Naranjos Amatlán
township_sat_388,013,base.state_mx_yuc,Conkal
