id,code,state_sat_code/id,name
Locality_514,25,base.state_mx_mich,Cotija de la Paz
Locality_515,25,base.state_mx_oax,Miahuatlán de Porfirio Díaz
Locality_516,25,base.state_mx_ver,Gutiérrez Zamora
Locality_517,26,base.state_mx_gro,Huitzuco
Locality_518,26,base.state_mx_gto,Villagrán
Locality_519,26,base.state_mx_jal,Magdalena
Locality_520,26,base.state_mx_mex,Melchor Ocampo
Locality_521,26,base.state_mx_mich,Nueva Italia de Ruiz
Locality_522,26,base.state_mx_oax,Unión Hidalgo
Locality_523,26,base.state_mx_ver,Platón Sánchez
Locality_524,27,base.state_mx_gro,Tixtla de Guerrero
Locality_525,27,base.state_mx_gto,Yuriria
Locality_526,27,base.state_mx_jal,San Julián
Locality_527,27,base.state_mx_mex,San Vicente Chicoloapan de Juárez
Locality_528,27,base.state_mx_mich,Cuitzeo del Porvenir
Locality_529,27,base.state_mx_oax,El Camarón
Locality_530,27,base.state_mx_ver,Juan Rodríguez Clara
Locality_531,28,base.state_mx_gro,Tepecoacuilco de Trujano
Locality_532,28,base.state_mx_gto,Apaseo el Grande
Locality_533,28,base.state_mx_jal,Cocula
Locality_534,28,base.state_mx_mex,Capulhuac
Locality_535,28,base.state_mx_oax,San Pedro Mixtepec -Dto. 22-
Locality_536,28,base.state_mx_ver,Huatusco de Chicuellar
Locality_537,29,base.state_mx_gro,San Marcos
Locality_538,29,base.state_mx_gto,Purísima de Bustos
Locality_539,29,base.state_mx_jal,El Grullo
Locality_540,29,base.state_mx_mex,Juchitepec de Mariano Riva Palacio
Locality_541,29,base.state_mx_oax,Santa Cruz Itundujia
Locality_542,29,base.state_mx_ver,Ixtaczoquitlán
Locality_543,30,base.state_mx_gro,Azoyú
Locality_544,30,base.state_mx_gto,Salvatierra
Locality_545,30,base.state_mx_jal,San Miguel el Alto
Locality_546,30,base.state_mx_mex,Tequixquiac
Locality_547,30,base.state_mx_oax,Chahuites
Locality_548,30,base.state_mx_ver,Río Blanco
Locality_549,31,base.state_mx_gro,Tlapehuala
Locality_550,31,base.state_mx_gto,Marfil
Locality_551,31,base.state_mx_jal,Tala
Locality_552,31,base.state_mx_mex,Xonacatlán
Locality_553,31,base.state_mx_oax,Heroica Ciudad de Ejutla de Crespo
Locality_554,31,base.state_mx_ver,Isla
Locality_555,32,base.state_mx_gro,San Luis Acatlán
Locality_556,32,base.state_mx_gto,San José Iturbide
Locality_557,32,base.state_mx_jal,La Barca
Locality_558,32,base.state_mx_mex,San Mateo Atenco
Locality_559,32,base.state_mx_oax,San Pedro Tapanatepec
Locality_560,32,base.state_mx_ver,Cuitláhuac
Locality_561,33,base.state_mx_gro,Chilapa de Álvarez
Locality_562,33,base.state_mx_gto,Apaseo el Alto
Locality_563,33,base.state_mx_jal,Jamay
Locality_564,33,base.state_mx_oax,Vicente Camalote
Locality_565,33,base.state_mx_ver,Fortín de las Flores
Locality_566,34,base.state_mx_gro,Tlapa de Comonfort
Locality_567,34,base.state_mx_gto,Ciudad Manuel Doblado
Locality_568,34,base.state_mx_jal,Yahualica de González Gallo
Locality_569,34,base.state_mx_oax,Villa de Tamazulápam del Progreso
Locality_570,34,base.state_mx_ver,Alvarado
Locality_571,35,base.state_mx_gro,Tlalixtaquilla
Locality_572,35,base.state_mx_gto,Jaral del Progreso
Locality_573,35,base.state_mx_jal,Colotlán
Locality_574,35,base.state_mx_oax,San Juan Bautista lo de Soto
Locality_575,35,base.state_mx_ver,José Cardel
Locality_576,36,base.state_mx_gro,Cuajinicuilapa
Locality_577,36,base.state_mx_gto,San Diego de la Unión
Locality_578,36,base.state_mx_jal,Cihuatlán
Locality_579,36,base.state_mx_mex,Chiconcuac
Locality_580,36,base.state_mx_oax,San Juan Cacahuatepec
Locality_581,36,base.state_mx_ver,Banderilla
Locality_582,37,base.state_mx_gro,Huamuxtitlan
Locality_583,37,base.state_mx_gto,Santa Cruz Juventino Rosas
Locality_584,37,base.state_mx_jal,Zapotiltic
Locality_585,37,base.state_mx_oax,San Pedro Totolapa
Locality_586,37,base.state_mx_ver,Paraje Nuevo
Locality_587,38,base.state_mx_gro,Cruz Grande
Locality_588,38,base.state_mx_gto,Doctor Mora
Locality_589,38,base.state_mx_jal,Villa Corona
Locality_590,38,base.state_mx_oax,San Miguel el Grande
Locality_591,38,base.state_mx_ver,Playa Vicente
Locality_592,39,base.state_mx_gro,Ocotito
Locality_593,39,base.state_mx_gto,Dolores Hgo. Cuna de la Indep. Nal.
Locality_594,39,base.state_mx_jal,Teocaltiche
Locality_595,39,base.state_mx_mex,Almoloya de Juárez
Locality_596,39,base.state_mx_oax,Zimatlán de Álvarez
Locality_597,39,base.state_mx_ver,Altotonga
Locality_598,40,base.state_mx_gro,Copala
Locality_599,40,base.state_mx_mex,Ocoyoacac
Locality_600,40,base.state_mx_oax,San Pablo Huitzo
Locality_601,40,base.state_mx_ver,Juan Díaz Covarrubias
Locality_602,41,base.state_mx_gro,Zihuatanejo
Locality_603,41,base.state_mx_jal,Tequila
Locality_604,41,base.state_mx_mex,Zumpango
Locality_605,41,base.state_mx_oax,San Francisco Telixtlahuaca
Locality_606,41,base.state_mx_ver,Cuichapa
Locality_607,42,base.state_mx_jal,El Quince (San José el Quince)
Locality_608,42,base.state_mx_oax,Mariscala de Juárez
Locality_609,42,base.state_mx_ver,Santiago Tuxtla
Locality_610,43,base.state_mx_jal,San José el Verde (El Verde)
Locality_611,43,base.state_mx_oax,Santiago Pinotepa Nacional
Locality_612,43,base.state_mx_ver,Huayacocotla
Locality_613,44,base.state_mx_jal,Jocotepec
Locality_614,44,base.state_mx_oax,Santiago Jamiltepec
Locality_615,44,base.state_mx_ver,Paso de Ovejas
Locality_616,45,base.state_mx_jal,Tecalitlán
Locality_617,45,base.state_mx_oax,San Pedro Pochutla
Locality_618,45,base.state_mx_ver,Catemaco
Locality_619,46,base.state_mx_jal,Chapala
Locality_620,46,base.state_mx_oax,Heroica Ciudad de Tlaxiaco
Locality_621,46,base.state_mx_ver,Nogales
Locality_622,47,base.state_mx_jal,Ajijic
Locality_623,47,base.state_mx_oax,San Juan Bautista Valle Nacional
Locality_624,47,base.state_mx_ver,Las Choapas
Locality_625,48,base.state_mx_jal,San Ignacio Cerro Gordo
Locality_626,48,base.state_mx_oax,Lagunas
Locality_627,48,base.state_mx_ver,General Miguel Alemán (Potrero Nuevo)
Locality_628,49,base.state_mx_jal,Zacoalco de Torres
Locality_629,49,base.state_mx_oax,Ciudad Ixtepec
Locality_630,49,base.state_mx_ver,Coatzintla
Locality_631,50,base.state_mx_jal,Huejuquilla el Alto
Locality_632,50,base.state_mx_oax,Santiago Juxtlahuaca
Locality_633,50,base.state_mx_ver,Ángel R. Cabada
Locality_634,51,base.state_mx_jal,Villa Hidalgo
Locality_635,51,base.state_mx_oax,San Sebastián Tecomaxtlahuaca
Locality_636,51,base.state_mx_ver,San Rafael
Locality_637,52,base.state_mx_jal,Unión de San Antonio
Locality_638,52,base.state_mx_oax,Asunción Nochixtlán
Locality_639,52,base.state_mx_ver,Tlacojalpan
Locality_640,53,base.state_mx_jal,Las Pintitas
Locality_641,53,base.state_mx_oax,San Francisco Ixhuatán
Locality_642,53,base.state_mx_ver,Cosoleacaque
Locality_643,54,base.state_mx_jal,Tamazula de Gordiano
Locality_644,54,base.state_mx_oax,San Blas Atempa
Locality_645,54,base.state_mx_ver,Lerdo de Tejada
Locality_646,55,base.state_mx_jal,Acatlán de Juárez
Locality_647,55,base.state_mx_oax,Santo Domingo Tehuantepec
Locality_648,55,base.state_mx_ver,Tihuatlán
Locality_649,56,base.state_mx_jal,Valle de Guadalupe
Locality_650,56,base.state_mx_oax,Cuilápam de Guerrero
Locality_651,56,base.state_mx_ver,Atoyac
Locality_652,57,base.state_mx_oax,El Rosario
Locality_653,57,base.state_mx_ver,Huiloapan de Cuauhtémoc
Locality_654,58,base.state_mx_oax,Santa Lucia del Camino
Locality_655,58,base.state_mx_ver,Cazones de Herrera
Locality_656,59,base.state_mx_oax,San Antonio de la Cal
Locality_657,59,base.state_mx_ver,Yecuatla
Locality_658,60,base.state_mx_ver,Soledad de Doblado
Locality_659,61,base.state_mx_ver,Cerro Azul
Locality_660,62,base.state_mx_ver,Tezonapa
Locality_661,66,base.state_mx_ver,Sihuapan
Locality_662,67,base.state_mx_ver,El Higo
Locality_663,68,base.state_mx_ver,Paso del Macho
Locality_664,69,base.state_mx_ver,Tlapacoyan
